日期,时间戳,合约代码,合约名称,合约位置,到期日,距到期天数,期货价格,指数价格,升贴水点数,升贴水率,升贴水状态,成交量,持仓量,告警级别,更新时间
2026-04-23,2026-04-23 13:50:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7869.2,8387.7647,0.0,0.0,数据异常,4662,0,True,2026-04-23 13:50:45
2026-04-23,2026-04-23 13:50:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2859.0,2938.1651,-79.16510000000017,-2.6943720759599303,贴水,1766,0,False,2026-04-23 13:50:45
2026-04-23,2026-04-23 13:51:45,IM0,中证1000指数期货连续,其他,,30,8203.8,8488.996,0.0,0.0,数据异常,121917,199615,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IC0,中证500指数期货连续,其他,,30,8162.2,8387.7647,0.0,0.0,数据异常,80643,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8162.2,8387.7647,0.0,0.0,数据异常,80643,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,56690,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,56690,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IH0,上证50指数期货连续,其他,,30,2905.8,2938.1651,-32.37,-1.1015,正常,26363,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2905.8,2938.1651,-32.37,-1.1015,正常,26363,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8256.2,8387.7647,0.0,0.0,数据异常,25230,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4764.8,4816.0267,-51.23,-1.0637,正常,20198,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8014.2,8387.7647,0.0,0.0,数据异常,18266,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4642.4,4816.0267,-173.63,-3.6052,大幅贴水,12600,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.8,2938.1651,-17.37,-0.591,正常,9307,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2871.0,2938.1651,-67.17,-2.286,贴水,6319,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4592.8,4816.0267,-223.23,-4.6351,大幅贴水,4945,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7864.8,8387.7647,0.0,0.0,数据异常,4673,0,True,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:51:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2858.4,2938.1651,-79.77,-2.7148,贴水,1768,0,False,2026-04-23 13:51:45
2026-04-23,2026-04-23 13:52:45,IM0,中证1000指数期货连续,其他,,30,8199.6,8488.996,0.0,0.0,数据异常,122387,199735,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IC0,中证500指数期货连续,其他,,30,8156.4,8387.7647,0.0,0.0,数据异常,80945,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8156.4,8387.7647,0.0,0.0,数据异常,80945,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IF0,沪深300指数期货连续,其他,,30,4724.4,4816.0267,-91.63,-1.9025,正常,56914,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4724.4,4816.0267,-91.63,-1.9025,正常,56914,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IH0,上证50指数期货连续,其他,,30,2905.8,2938.1651,-32.37,-1.1015,正常,26434,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2905.8,2938.1651,-32.37,-1.1015,正常,26434,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8250.2,8387.7647,0.0,0.0,数据异常,25378,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4765.2,4816.0267,-50.83,-1.0554,正常,20323,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8007.2,8387.7647,0.0,0.0,数据异常,18320,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4642.0,4816.0267,-174.03,-3.6135,大幅贴水,12623,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.2,2938.1651,-17.97,-0.6114,正常,9347,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2871.2,2938.1651,-66.97,-2.2791,贴水,6357,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4593.6,4816.0267,-222.43,-4.6185,大幅贴水,4960,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7862.2,8387.7647,0.0,0.0,数据异常,4679,0,True,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:52:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2859.2,2938.1651,-78.97,-2.6876,贴水,1785,0,False,2026-04-23 13:52:45
2026-04-23,2026-04-23 13:53:45,IM0,中证1000指数期货连续,其他,,30,8193.4,8488.996,0.0,0.0,数据异常,122864,199862,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IC0,中证500指数期货连续,其他,,30,8151.8,8387.7647,0.0,0.0,数据异常,81244,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8151.8,8387.7647,0.0,0.0,数据异常,81244,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IF0,沪深300指数期货连续,其他,,30,4719.4,4816.0267,-96.63,-2.0064,贴水,57248,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4719.4,4816.0267,-96.63,-2.0064,贴水,57248,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IH0,上证50指数期货连续,其他,,30,2904.4,2938.1651,-33.77,-1.1492,正常,26544,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2904.4,2938.1651,-33.77,-1.1492,正常,26544,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8244.0,8387.7647,0.0,0.0,数据异常,25450,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4759.8,4816.0267,-56.23,-1.1675,正常,20429,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8000.2,8387.7647,0.0,0.0,数据异常,18370,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4637.0,4816.0267,-179.03,-3.7173,大幅贴水,12671,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2919.4,2938.1651,-18.77,-0.6387,正常,9391,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2869.4,2938.1651,-68.77,-2.3404,贴水,6381,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4587.8,4816.0267,-228.23,-4.7389,大幅贴水,4968,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7853.6,8387.7647,0.0,0.0,数据异常,4689,0,True,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:53:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2858.6,2938.1651,-79.57,-2.708,贴水,1787,0,False,2026-04-23 13:53:45
2026-04-23,2026-04-23 13:54:45,IM0,中证1000指数期货连续,其他,,30,8197.0,8488.996,0.0,0.0,数据异常,123158,200015,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IC0,中证500指数期货连续,其他,,30,8155.6,8387.7647,0.0,0.0,数据异常,81471,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8155.6,8387.7647,0.0,0.0,数据异常,81471,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IF0,沪深300指数期货连续,其他,,30,4721.0,4816.0267,-95.03,-1.9731,正常,57349,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4721.0,4816.0267,-95.03,-1.9731,正常,57349,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IH0,上证50指数期货连续,其他,,30,2905.6,2938.1651,-32.57,-1.1083,正常,26596,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2905.6,2938.1651,-32.57,-1.1083,正常,26596,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8244.8,8387.7647,0.0,0.0,数据异常,25488,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4761.0,4816.0267,-55.03,-1.1426,正常,20479,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8002.8,8387.7647,0.0,0.0,数据异常,18404,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4638.0,4816.0267,-178.03,-3.6965,大幅贴水,12708,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2920.2,2938.1651,-17.97,-0.6114,正常,9402,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2870.6,2938.1651,-67.57,-2.2996,贴水,6401,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4588.2,4816.0267,-227.83,-4.7306,大幅贴水,4976,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7859.0,8387.7647,0.0,0.0,数据异常,4692,0,True,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:54:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2857.6,2938.1651,-80.57,-2.742,贴水,1791,0,False,2026-04-23 13:54:45
2026-04-23,2026-04-23 13:55:45,IM0,中证1000指数期货连续,其他,,30,8211.0,8488.996,0.0,0.0,数据异常,123552,200124,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IC0,中证500指数期货连续,其他,,30,8165.4,8387.7647,0.0,0.0,数据异常,81613,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8165.4,8387.7647,0.0,0.0,数据异常,81613,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IF0,沪深300指数期货连续,其他,,30,4726.6,4816.0267,-89.43,-1.8569,正常,57518,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4726.6,4816.0267,-89.43,-1.8569,正常,57518,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IH0,上证50指数期货连续,其他,,30,2907.6,2938.1651,-30.57,-1.0403,正常,26651,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2907.6,2938.1651,-30.57,-1.0403,正常,26651,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8255.2,8387.7647,0.0,0.0,数据异常,25515,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4766.2,4816.0267,-49.83,-1.0346,正常,20555,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8014.0,8387.7647,0.0,0.0,数据异常,18422,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4644.2,4816.0267,-171.83,-3.5678,大幅贴水,12756,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2922.2,2938.1651,-15.97,-0.5434,正常,9426,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2872.4,2938.1651,-65.77,-2.2383,贴水,6416,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4593.8,4816.0267,-222.23,-4.6143,大幅贴水,4989,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7867.6,8387.7647,0.0,0.0,数据异常,4698,0,True,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:55:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2858.6,2938.1651,-79.57,-2.708,贴水,1794,0,False,2026-04-23 13:55:45
2026-04-23,2026-04-23 13:56:45,IM0,中证1000指数期货连续,其他,,30,8216.4,8488.996,0.0,0.0,数据异常,124415,200349,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IC0,中证500指数期货连续,其他,,30,8173.8,8387.7647,0.0,0.0,数据异常,82321,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8173.8,8387.7647,0.0,0.0,数据异常,82321,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IF0,沪深300指数期货连续,其他,,30,4728.4,4816.0267,-87.63,-1.8195,正常,57739,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4728.4,4816.0267,-87.63,-1.8195,正常,57739,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IH0,上证50指数期货连续,其他,,30,2908.6,2938.1651,-29.57,-1.0062,正常,26775,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2908.6,2938.1651,-29.57,-1.0062,正常,26775,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8264.0,8387.7647,0.0,0.0,数据异常,25657,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4768.0,4816.0267,-48.03,-0.9972,正常,20672,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8021.0,8387.7647,0.0,0.0,数据异常,18526,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4645.8,4816.0267,-170.23,-3.5346,大幅贴水,12783,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2923.0,2938.1651,-15.17,-0.5161,正常,9454,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2873.2,2938.1651,-64.97,-2.2111,贴水,6432,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.0,4816.0267,-220.03,-4.5686,大幅贴水,5004,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7875.6,8387.7647,0.0,0.0,数据异常,4713,0,True,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:56:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2860.8,2938.1651,-77.37,-2.6331,贴水,1798,0,False,2026-04-23 13:56:45
2026-04-23,2026-04-23 13:57:45,IM0,中证1000指数期货连续,其他,,30,8214.0,8488.996,0.0,0.0,数据异常,124856,200501,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IC0,中证500指数期货连续,其他,,30,8172.0,8387.7647,0.0,0.0,数据异常,82727,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8172.0,8387.7647,0.0,0.0,数据异常,82727,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IF0,沪深300指数期货连续,其他,,30,4727.4,4816.0267,-88.63,-1.8402,正常,58318,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4727.4,4816.0267,-88.63,-1.8402,正常,58318,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IH0,上证50指数期货连续,其他,,30,2908.8,2938.1651,-29.37,-0.9994,正常,26877,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2908.8,2938.1651,-29.37,-0.9994,正常,26877,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8263.8,8387.7647,0.0,0.0,数据异常,25732,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4767.8,4816.0267,-48.23,-1.0014,正常,20731,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8019.4,8387.7647,0.0,0.0,数据异常,18611,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4645.4,4816.0267,-170.63,-3.5429,大幅贴水,12822,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2923.2,2938.1651,-14.97,-0.5093,正常,9475,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2874.0,2938.1651,-64.17,-2.1838,贴水,6451,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IF2612,沪深300指数期货2612,其他,2026-12-18,238,4596.4,4816.0267,-219.63,-4.5603,大幅贴水,5017,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IC2612,中证500指数期货2612,其他,2026-12-18,238,7870.6,8387.7647,0.0,0.0,数据异常,4720,0,True,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:57:45,IH2612,上证50指数期货2612,其他,2026-12-18,238,2863.2,2938.1651,-74.97,-2.5514,贴水,1803,0,False,2026-04-23 13:57:45
2026-04-23,2026-04-23 13:58:45,IM0,中证1000指数期货连续,其他,,30,8218.4,8488.996,0.0,0.0,数据异常,125217,200610,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IC0,中证500指数期货连续,其他,,30,8172.8,8387.7647,0.0,0.0,数据异常,82820,0,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IC2606,中证500指数期货2606,其他,2026-06-19,56,8172.8,8387.7647,0.0,0.0,数据异常,82820,0,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IF0,沪深300指数期货连续,其他,,30,4731.6,4816.0267,-84.43,-1.753,正常,58471,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IF2606,沪深300指数期货2606,其他,2026-06-19,56,4731.6,4816.0267,-84.43,-1.753,正常,58471,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IH0,上证50指数期货连续,其他,,30,2909.6,2938.1651,-28.57,-0.9722,正常,26978,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IH2606,上证50指数期货2606,其他,2026-06-19,56,2909.6,2938.1651,-28.57,-0.9722,正常,26978,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IC2605,中证500指数期货2605,其他,2026-05-15,21,8265.2,8387.7647,0.0,0.0,数据异常,25763,0,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IF2605,沪深300指数期货2605,其他,2026-05-15,21,4771.2,4816.0267,-44.83,-0.9308,正常,20798,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IC2609,中证500指数期货2609,其他,2026-09-18,147,8020.4,8387.7647,0.0,0.0,数据异常,18633,0,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IF2609,沪深300指数期货2609,其他,2026-09-18,147,4648.0,4816.0267,-168.03,-3.4889,大幅贴水,12839,0,True,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IH2605,上证50指数期货2605,其他,2026-05-15,21,2924.8,2938.1651,-13.37,-0.4549,正常,9500,0,False,2026-04-23 13:58:45
2026-04-23,2026-04-23 13:58:45,IH2609,上证50指数期货2609,其他,2026-09-18,147,2874.6,2938.1651,-63.57,-2.1634,贴水,6480,0,False,2026-04-23 13:58:45
